age,listening_time,songs_played_per_day,skip_rate,is_churned
48,88,31,0.05,0
41,204,65,0.44,0
30,92,37,0.39,0
35,61,86,0.52,0
28,269,4,0.39,0
36,298,51,0.57,1
57,291,96,0.06,0
41,59,20,0.12,1
23,288,25,0.2,0
37,255,39,0.23,0
50,80,76,0.39,1
54,199,17,0.37,0
53,11,92,0.49,0
16,93,19,0.26,0
58,122,61,0.2,1
51,220,70,0.34,0
16,49,47,0.38,0
37,100,89,0.11,0
49,57,47,0.15,0
31,148,93,0.55,0
33,244,54,0.43,0
37,116,65,0.3,0
31,186,18,0.27,0
17,222,47,0.21,1
16,174,41,0.46,0
24,276,90,0.17,1
22,110,61,0.51,1
31,282,3,0.57,0
51,251,77,0.53,0
53,128,90,0.3,0
41,95,96,0.01,0
50,210,26,0.01,1
31,252,13,0.01,0
26,169,6,0.32,0
18,55,85,0.53,0
48,62,31,0.59,1
29,52,1,0.36,0
34,77,73,0.03,0
20,285,32,0.57,0
55,295,27,0.39,0
54,268,46,0.01,1
22,154,21,0.1,1
47,72,69,0.49,0
37,25,53,0.4,0
44,59,10,0.2,0
46,262,74,0.16,0
57,59,10,0.31,0
41,27,76,0.15,0
48,207,69,0.08,0
59,235,51,0.31,1
31,11,78,0.08,1
16,220,78,0.22,0
34,85,31,0.38,0
26,180,86,0.17,0
30,46,60,0.03,0
45,127,90,0.19,0
36,74,7,0.17,1
30,250,50,0.31,0
23,108,4,0.36,0
51,36,50,0.41,0
19,95,24,0.43,0
50,248,13,0.23,0
45,284,23,0.43,0
34,90,59,0.07,0
16,51,49,0.12,1
57,264,91,0.28,0
39,136,41,0.04,1
23,239,65,0.37,1
35,12,60,0.29,1
28,155,93,0.38,0
29,234,3,0.53,0
37,287,82,0.32,0
24,41,94,0.3,0
46,201,37,0.34,0
29,261,92,0.44,1
24,205,29,0.47,0
29,280,45,0.05,1
22,178,97,0.28,1
36,44,12,0.36,0
27,234,22,0.17,0
38,283,65,0.33,1
51,273,69,0.24,0
58,269,23,0.05,0
36,202,48,0.57,0
54,159,73,0.11,1
25,69,95,0.26,1
30,283,95,0.12,0
47,100,20,0.46,1
58,170,70,0.05,0
43,293,94,0.54,0
17,282,90,0.2,0
43,62,81,0.22,0
25,64,82,0.33,0
19,108,88,0.19,0
22,202,34,0.19,0
23,137,67,0.35,0
21,199,48,0.24,0
42,109,20,0.5,0
52,180,42,0.45,1
28,139,26,0.49,0
49,215,5,0.12,0
30,250,1,0.35,1
45,186,7,0.41,0
30,80,30,0.39,0
43,56,90,0.06,1
21,193,99,0.54,0
53,208,25,0.31,1
41,74,36,0.26,0
33,232,98,0.13,1
53,137,48,0.34,0
37,140,70,0.59,0
42,19,8,0.08,0
54,205,94,0.09,0
36,181,9,0.59,0
46,261,14,0.47,1
23,224,71,0.16,1
31,73,85,0.22,1
47,18,69,0.23,1
57,68,21,0.44,1
40,97,97,0.23,1
39,177,69,0.44,0
26,246,52,0.47,0
26,170,47,0.36,1
18,197,69,0.4,0
29,47,79,0.5,0
54,277,58,0.6,0
55,33,64,0.05,0
52,129,94,0.46,0
27,217,83,0.5,0
54,219,28,0.34,1
17,14,52,0.47,1
54,31,33,0.2,0
40,105,35,0.32,1
52,114,92,0.03,0
48,55,98,0.13,0
18,280,78,0.25,0
18,238,88,0.22,0
22,36,8,0.35,0
38,78,50,0.15,1
58,245,79,0.29,0
23,85,96,0.12,0
29,90,75,0.52,0
29,215,6,0.13,0
56,63,83,0.47,0
58,185,68,0.58,0
57,160,47,0.27,1
47,151,36,0.59,0
37,275,95,0.31,0
27,31,45,0.18,0
41,170,18,0.55,0
46,72,33,0.48,1
47,277,13,0.49,0
38,194,98,0.24,0
52,276,71,0.02,1
50,233,11,0.13,0
45,75,43,0.41,0
56,75,62,0.3,0
30,21,62,0.09,0
37,171,77,0.5,0
23,204,36,0.07,0
59,136,36,0.21,1
24,42,28,0.6,0
40,294,35,0.22,0
54,125,56,0.05,0
54,184,45,0.38,0
41,210,34,0.04,0
58,239,93,0.05,1
40,220,86,0.42,1
45,57,62,0.01,0
31,79,40,0.18,1
55,41,62,0.35,0
43,127,36,0.4,0
35,64,64,0.37,1
36,34,50,0.54,0
42,235,68,0.07,0
46,297,88,0.14,0
40,20,40,0.1,0
43,54,64,0.01,0
46,222,48,0.58,0
39,297,33,0.4,0
17,115,72,0.5,1
40,284,99,0.0,0
29,255,99,0.25,1
23,112,53,0.6,0
52,228,82,0.43,0
56,175,87,0.0,0
54,176,59,0.44,0
53,39,30,0.56,0
34,30,54,0.38,0
44,110,96,0.31,0
16,212,3,0.23,0
47,137,30,0.29,1
39,270,80,0.59,0
51,24,37,0.11,0
59,26,37,0.27,1
18,137,36,0.43,0
56,28,15,0.17,0
52,21,72,0.55,0
27,145,70,0.37,1
37,283,74,0.13,1
27,107,21,0.47,1
33,277,49,0.39,0
49,43,24,0.48,0
45,233,78,0.15,1
32,11,66,0.5,0
40,193,70,0.11,0
26,204,60,0.56,0
20,96,56,0.08,1
59,79,70,0.34,0
24,253,74,0.07,0
52,194,75,0.42,0
39,50,89,0.55,1
32,112,91,0.28,0
57,33,53,0.53,0
23,105,84,0.36,0
37,143,87,0.23,1
52,167,59,0.31,1
18,238,28,0.31,1
37,255,9,0.56,1
39,282,97,0.03,0
45,275,58,0.44,1
51,217,44,0.06,0
19,228,99,0.55,1
34,143,99,0.43,0
21,259,80,0.35,0
38,224,81,0.21,0
40,101,88,0.06,0
26,85,46,0.09,0
43,207,67,0.09,1
18,279,45,0.4,0
54,133,99,0.17,0
51,66,47,0.04,0
54,104,45,0.31,0
49,208,62,0.51,0
16,111,78,0.24,0
44,273,46,0.31,0
37,254,10,0.37,0
28,243,67,0.02,0
50,197,28,0.32,0
22,107,81,0.51,0
56,41,65,0.01,0
28,209,73,0.38,0
52,105,9,0.41,0
53,65,26,0.33,0
32,246,25,0.24,1
22,184,50,0.09,0
16,94,2,0.56,1
51,152,17,0.55,1
37,59,44,0.33,1
16,118,68,0.44,0
21,125,29,0.08,0
18,214,58,0.55,0
45,106,62,0.52,1
54,163,68,0.24,1
38,244,46,0.1,0
57,107,32,0.14,1
50,95,6,0.34,0
52,258,49,0.51,0
18,268,21,0.36,1
57,138,3,0.42,0
35,216,36,0.43,0
25,56,30,0.53,0
34,244,68,0.6,1
36,214,15,0.57,0
42,134,35,0.58,0
20,226,11,0.06,0
46,15,38,0.13,0
27,20,87,0.59,0
54,266,60,0.16,0
49,42,41,0.19,0
55,23,64,0.01,0
29,223,52,0.28,0
46,35,20,0.36,0
43,84,96,0.08,1
32,212,74,0.12,1
56,289,99,0.38,1
32,88,75,0.54,1
41,14,27,0.11,0
51,57,13,0.34,0
46,21,24,0.17,0
24,241,65,0.59,0
42,199,62,0.56,0
50,272,62,0.58,0
41,82,93,0.13,0
40,131,64,0.41,1
44,146,20,0.08,1
58,77,20,0.25,0
56,226,8,0.2,0
52,10,5,0.05,0
54,90,19,0.19,1
44,269,17,0.35,0
56,165,56,0.5,0
40,22,44,0.56,0
22,107,36,0.3,0
49,175,73,0.01,0
33,45,11,0.15,0
19,55,24,0.41,0
35,167,30,0.55,0
36,40,65,0.42,0
47,136,37,0.31,0
37,255,11,0.06,0
34,173,96,0.32,0
53,182,70,0.26,0
48,80,53,0.05,0
23,279,35,0.08,0
39,59,73,0.27,0
56,235,28,0.13,0
20,96,85,0.34,0
51,251,60,0.1,0
52,122,35,0.24,1
33,32,13,0.51,0
22,63,26,0.17,0
29,127,70,0.51,0
29,218,70,0.35,0
51,13,42,0.23,0
53,169,56,0.17,0
44,276,97,0.23,1
19,203,81,0.45,0
52,88,57,0.52,0
17,123,2,0.5,0
26,48,52,0.45,0
56,79,78,0.07,0
23,166,71,0.58,0
43,212,73,0.57,1
56,10,34,0.22,1
33,29,38,0.17,0
20,166,69,0.25,0
53,33,76,0.29,0
29,108,52,0.26,0
54,51,10,0.3,0
35,259,15,0.29,0
43,74,32,0.04,0
51,272,53,0.26,1
52,126,23,0.42,0
29,184,38,0.55,0
39,225,30,0.24,0
25,165,49,0.42,1
51,120,21,0.57,0
21,135,80,0.03,0
49,170,51,0.07,0
44,201,75,0.15,0
54,38,22,0.13,0
51,123,33,0.28,0
16,148,90,0.53,0
55,41,65,0.31,1
30,266,81,0.45,0
46,122,46,0.31,0
56,44,62,0.37,1
51,204,35,0.41,0
37,49,40,0.5,0
49,82,55,0.25,0
39,271,54,0.55,1
30,186,51,0.58,0
35,74,45,0.12,0
19,244,84,0.24,0
52,118,59,0.36,0
30,211,89,0.23,1
26,246,37,0.53,0
16,71,91,0.05,0
34,155,32,0.46,0
48,191,75,0.41,0
25,224,77,0.06,0
32,208,14,0.41,0
45,234,69,0.44,0
55,280,28,0.2,1
55,106,91,0.49,0
33,281,87,0.46,1
48,259,21,0.19,0
55,262,12,0.17,0
52,274,94,0.26,0
41,172,28,0.56,0
17,238,73,0.07,0
30,145,48,0.59,0
53,244,51,0.07,0
30,299,57,0.56,1
33,125,85,0.44,1
38,218,50,0.56,0
44,144,3,0.58,1
33,269,41,0.12,0
25,149,18,0.02,0
32,210,89,0.06,0
58,100,14,0.34,1
17,166,29,0.51,0
55,156,2,0.33,0
42,162,81,0.06,1
59,294,5,0.05,1
20,142,96,0.02,0
29,76,77,0.23,1
30,292,44,0.09,0
38,262,65,0.04,0
36,73,80,0.15,1
50,153,76,0.14,0
32,32,65,0.28,0
43,274,30,0.3,0
31,143,41,0.48,1
47,47,59,0.08,1
30,107,1,0.6,0
46,167,6,0.33,0
16,269,57,0.52,0
16,218,31,0.41,0
33,99,6,0.18,0
19,128,60,0.59,0
55,172,43,0.3,0
27,202,68,0.43,1
38,108,56,0.51,0
20,229,28,0.22,1
22,229,98,0.33,0
53,35,25,0.33,0
17,48,34,0.48,0
47,172,83,0.07,0
38,31,20,0.48,0
51,137,26,0.39,0
43,45,39,0.08,0
39,14,56,0.04,0
42,212,17,0.35,1
36,25,33,0.38,0
55,243,35,0.28,0
52,29,5,0.57,1
59,291,64,0.09,0
39,95,14,0.56,0
51,276,25,0.05,1
30,235,12,0.46,0
39,255,66,0.05,0
43,220,39,0.3,0
37,37,55,0.44,0
41,177,85,0.28,0
42,190,36,0.21,0
49,242,14,0.4,0
36,55,42,0.27,0
37,69,47,0.22,0
40,12,25,0.03,0
24,174,94,0.3,0
36,75,93,0.59,1
50,293,25,0.59,1
58,97,30,0.02,1
25,272,31,0.37,0
58,50,51,0.25,0
43,132,25,0.27,0
30,68,54,0.16,0
33,27,12,0.04,1
17,22,97,0.49,1
24,64,96,0.08,0
42,98,48,0.27,0
34,187,41,0.59,0
47,153,56,0.03,1
22,237,40,0.46,0
33,52,72,0.5,0
41,84,13,0.44,0
26,209,41,0.59,1
37,264,40,0.35,1
28,185,45,0.3,0
58,171,97,0.03,0
18,174,1,0.3,0
16,164,82,0.57,0
54,240,77,0.25,0
48,162,68,0.39,0
21,154,96,0.25,0
26,32,58,0.01,0
24,283,75,0.11,1
49,252,91,0.26,0
57,75,7,0.21,0
22,59,54,0.03,0
23,221,41,0.3,0
16,238,1,0.09,0
57,249,52,0.31,0
50,66,91,0.38,0
31,112,17,0.37,0
44,115,54,0.49,1
41,67,79,0.14,0
22,143,3,0.54,0
36,131,46,0.32,0
55,112,44,0.03,0
27,167,87,0.55,0
23,265,4,0.47,1
53,154,13,0.21,0
19,57,73,0.5,0
35,285,83,0.39,1
31,123,60,0.17,0
42,140,20,0.37,0
35,178,31,0.59,0
35,27,68,0.25,0
57,120,83,0.39,0
32,20,67,0.12,1
59,127,54,0.52,0
34,190,19,0.45,0
49,162,13,0.49,1
38,142,68,0.23,0
30,152,54,0.19,0
55,203,4,0.31,0
34,64,22,0.38,0
52,36,95,0.04,0
50,62,78,0.52,0
25,112,18,0.42,0
43,165,76,0.48,0
46,188,83,0.15,0
46,224,16,0.52,1
54,275,47,0.11,0
47,150,66,0.1,0
51,78,93,0.27,1
42,89,99,0.21,0
30,75,5,0.02,1
42,54,24,0.31,0
53,27,14,0.2,0
50,260,54,0.55,0
48,123,70,0.41,1
21,86,48,0.43,0
23,286,57,0.57,0
40,38,54,0.24,0
35,15,65,0.18,0
32,139,69,0.56,0
29,186,57,0.38,1
25,26,63,0.21,0
48,89,49,0.05,0
46,250,47,0.31,1
52,152,13,0.01,0
18,221,21,0.29,1
35,120,6,0.19,0
45,216,4,0.02,0
29,292,21,0.43,0
27,99,79,0.37,0
27,52,35,0.11,0
49,233,78,0.31,1
18,91,91,0.22,0
40,64,4,0.1,0
44,224,6,0.21,0
22,48,11,0.15,0
54,253,34,0.41,0
30,235,69,0.48,1
20,258,60,0.12,0
51,27,35,0.33,0
40,174,95,0.19,0
49,158,54,0.44,0
40,227,3,0.58,0
36,40,61,0.17,0
35,154,91,0.57,1
30,269,21,0.53,0
27,69,52,0.19,1
53,64,20,0.35,0
42,74,51,0.27,0
54,62,19,0.35,1
24,246,96,0.24,0
20,18,9,0.05,1
24,60,12,0.1,0
24,26,2,0.57,1
58,57,68,0.53,0
56,93,83,0.02,0
56,293,60,0.4,0
40,176,95,0.03,0
20,133,19,0.27,0
47,292,27,0.58,0
35,202,39,0.09,0
42,174,92,0.2,0
20,184,10,0.14,1
26,273,38,0.39,1
57,207,32,0.13,1
47,120,35,0.46,0
53,52,65,0.47,0
20,31,36,0.38,0
41,297,3,0.21,0
22,64,78,0.56,0
37,256,79,0.22,0
22,288,88,0.17,1
42,23,33,0.41,0
41,71,64,0.01,1
28,286,97,0.24,0
42,133,1,0.03,0
41,268,1,0.41,0
49,92,59,0.11,0
44,124,41,0.59,0
18,102,43,0.36,0
35,172,22,0.23,0
43,32,94,0.06,0
48,279,49,0.15,0
47,266,72,0.08,0
34,254,69,0.32,1
29,18,51,0.12,0
18,70,90,0.21,0
28,25,69,0.25,0
50,209,10,0.07,0
19,288,29,0.13,0
52,197,62,0.03,1
37,293,96,0.55,0
22,122,80,0.56,0
39,194,6,0.09,1
59,235,39,0.28,0
22,27,8,0.48,0
46,60,75,0.57,0
39,131,63,0.01,0
49,146,77,0.4,1
40,65,95,0.1,0
42,125,27,0.1,0
37,108,97,0.21,0
51,212,64,0.48,0
34,260,97,0.23,0
46,185,93,0.46,0
22,155,57,0.6,0
35,241,33,0.04,0
58,227,82,0.42,1
32,182,30,0.47,1
41,274,55,0.5,0
30,107,95,0.27,0
36,250,44,0.31,0
25,237,28,0.03,1
49,182,81,0.6,0
38,134,93,0.12,1
28,48,80,0.57,1
32,249,97,0.41,0
52,184,10,0.27,0
24,227,92,0.07,1
42,240,34,0.5,0
30,82,81,0.41,0
54,179,10,0.14,0
17,234,98,0.4,0
53,254,11,0.04,0
48,59,96,0.41,0
44,10,81,0.55,0
17,288,8,0.37,0
48,148,90,0.1,0
42,55,30,0.23,1
37,287,15,0.34,0
28,150,88,0.16,0
17,136,58,0.51,0
23,89,58,0.4,0
45,11,16,0.58,0
49,163,54,0.57,0
53,129,54,0.12,0
20,144,62,0.19,1
20,119,69,0.21,1
53,106,90,0.32,0
51,46,23,0.09,0
35,243,65,0.55,0
46,268,45,0.19,0
56,210,2,0.52,0
17,179,92,0.53,0
28,173,31,0.43,0
34,292,36,0.32,0
57,147,74,0.57,1
29,194,38,0.47,0
48,287,44,0.07,0
39,112,25,0.36,0
49,40,64,0.38,1
50,199,26,0.29,0
18,198,31,0.44,0
43,77,78,0.21,1
57,133,77,0.17,0
58,65,7,0.32,0
52,115,70,0.25,0
39,62,28,0.56,0
50,281,5,0.21,0
39,65,3,0.28,0
29,281,22,0.24,0
40,249,95,0.35,1
16,117,62,0.05,0
19,244,7,0.22,1
32,119,3,0.42,0
51,32,12,0.58,0
18,183,11,0.32,0
17,57,78,0.57,0
55,268,67,0.22,1
46,257,32,0.1,0
21,146,46,0.25,0
36,88,47,0.14,1
56,30,86,0.05,1
41,99,58,0.59,0
52,58,11,0.55,0
43,53,13,0.38,0
33,204,77,0.08,0
49,165,16,0.33,1
41,149,66,0.52,1
35,140,62,0.14,0
20,224,34,0.08,1
46,255,21,0.5,0
49,195,85,0.16,0
59,63,41,0.25,1
26,193,53,0.38,0
35,234,13,0.04,1
52,49,15,0.23,1
41,125,24,0.6,0
41,15,95,0.52,0
51,92,54,0.08,1
58,143,30,0.41,0
51,127,52,0.3,0
55,295,55,0.54,0
59,19,97,0.3,1
23,204,3,0.15,0
20,231,84,0.46,0
53,28,87,0.24,0
54,79,76,0.42,0
59,57,33,0.48,0
56,292,57,0.29,0
41,241,13,0.13,1
43,195,69,0.55,1
55,127,14,0.08,0
18,182,35,0.35,0
53,129,40,0.27,0
20,29,6,0.31,0
53,52,18,0.53,0
32,93,3,0.22,0
49,71,76,0.6,1
29,155,22,0.49,0
58,264,80,0.28,0
36,189,73,0.14,0
48,105,17,0.32,0
26,106,44,0.17,0
55,47,71,0.23,1
28,193,70,0.22,0
48,249,78,0.05,0
41,23,77,0.02,0
28,56,58,0.31,1
30,135,35,0.47,0
37,51,33,0.17,1
35,117,57,0.22,1
56,187,2,0.11,0
32,296,60,0.23,0
42,171,12,0.28,0
18,180,84,0.05,0
37,268,51,0.04,0
33,57,50,0.29,0
19,73,18,0.54,1
32,278,38,0.22,0
33,150,5,0.42,0
52,204,23,0.35,0
32,63,44,0.14,0
58,154,33,0.45,0
54,293,37,0.31,0
35,144,12,0.27,0
30,210,65,0.02,0
42,295,4,0.04,0
55,172,18,0.34,0
25,230,20,0.31,0
42,159,44,0.47,0
48,76,26,0.02,1
39,183,28,0.34,0
26,198,59,0.05,1
17,128,34,0.06,1
41,55,12,0.2,0
19,147,58,0.21,0
26,11,57,0.58,0
26,17,26,0.25,0
45,26,28,0.41,0
46,202,13,0.45,0
29,196,81,0.16,0
59,142,29,0.05,0
50,226,38,0.28,0
19,255,98,0.5,0
36,228,44,0.02,0
22,100,84,0.02,0
55,298,50,0.11,0
26,167,82,0.14,0
19,51,24,0.08,0
20,265,40,0.56,0
55,127,65,0.06,1
37,211,73,0.45,0
52,46,65,0.33,1
20,99,9,0.35,0
51,181,42,0.58,0
22,170,12,0.52,0
57,221,22,0.57,0
52,49,62,0.37,0
51,217,92,0.34,0
16,138,99,0.46,0
41,267,75,0.43,0
58,83,50,0.12,0
38,142,80,0.35,0
25,50,63,0.28,1
34,12,1,0.42,1
30,118,21,0.33,1
44,74,4,0.05,0
33,176,66,0.38,0
27,156,61,0.23,1
17,61,91,0.6,0
32,90,86,0.42,0
38,61,8,0.16,0
55,251,96,0.11,0
28,277,85,0.15,0
41,216,99,0.1,0
32,116,43,0.21,1
43,272,95,0.38,0
53,245,29,0.48,0
39,116,7,0.04,1
48,151,93,0.31,0
36,12,98,0.29,0
40,67,91,0.14,0
25,120,43,0.15,0
35,135,88,0.2,0
16,113,7,0.22,0
26,119,39,0.52,0
18,218,13,0.23,0
28,207,56,0.2,1
58,260,50,0.1,0
58,254,21,0.3,0
51,15,6,0.06,0
46,15,60,0.55,0
39,114,90,0.37,0
17,241,91,0.53,0
27,250,39,0.51,0
39,177,89,0.35,0
53,293,18,0.23,0
44,106,59,0.48,0
41,150,51,0.55,1
45,94,13,0.58,1
49,264,16,0.52,0
26,253,92,0.29,0
47,44,14,0.2,1
24,298,67,0.42,0
38,139,81,0.09,0
28,169,32,0.52,0
43,210,34,0.27,0
20,161,93,0.01,0
30,147,31,0.07,0
27,254,79,0.09,1
55,141,55,0.46,1
17,281,4,0.38,0
32,209,12,0.51,1
58,141,15,0.56,1
35,200,82,0.03,0
33,31,91,0.46,0
23,201,23,0.32,0
38,101,65,0.54,1
46,212,45,0.34,0
21,249,75,0.31,1
58,28,98,0.33,0
21,235,49,0.29,1
23,213,84,0.0,0
55,129,24,0.19,1
59,157,68,0.01,0
16,161,27,0.58,0
21,84,31,0.5,1
44,95,74,0.24,0
58,110,11,0.43,0
44,285,95,0.12,1
30,77,92,0.52,1
39,298,65,0.38,0
59,109,70,0.27,0
43,264,45,0.38,0
26,42,73,0.55,0
36,110,4,0.37,0
47,44,83,0.05,1
42,96,5,0.08,0
58,214,45,0.33,0
54,23,60,0.36,1
52,116,99,0.4,0
42,111,64,0.38,1
44,17,73,0.04,0
53,266,34,0.1,0
38,24,88,0.54,1
34,209,59,0.06,0
30,109,62,0.43,1
29,279,45,0.15,1
19,222,1,0.58,0
59,147,2,0.23,0
23,246,2,0.4,1
37,61,62,0.57,0
18,117,2,0.08,0
49,245,79,0.08,0
39,124,15,0.27,0
32,106,50,0.33,0
16,73,71,0.04,0
23,42,72,0.24,0
55,274,64,0.43,0
31,62,11,0.31,0
52,220,31,0.54,0
59,275,1,0.29,0
28,70,25,0.12,1
36,48,74,0.48,0
25,106,32,0.37,0
46,14,24,0.35,1
22,150,24,0.04,1
22,59,78,0.58,0
27,194,27,0.52,1
36,242,47,0.12,0
42,223,88,0.59,0
31,99,20,0.22,0
47,104,29,0.55,1
41,41,77,0.04,1
31,14,67,0.39,0
36,199,46,0.21,0
28,263,40,0.27,0
28,180,88,0.28,1
21,54,61,0.5,1
42,211,36,0.4,0
37,192,23,0.06,0
16,52,97,0.11,0
39,151,35,0.32,0
28,248,46,0.27,0
46,133,74,0.5,0
48,164,40,0.54,0
59,269,43,0.09,0
36,135,79,0.53,0
18,200,14,0.51,0
23,75,95,0.31,0
20,132,71,0.43,0
46,296,95,0.56,0
19,96,22,0.28,0
43,117,68,0.3,0
36,193,45,0.52,1
47,264,65,0.29,1
31,87,13,0.11,1
25,235,13,0.58,1
50,216,6,0.39,0
22,287,47,0.37,0
45,215,5,0.25,0
31,180,6,0.28,0
28,44,26,0.08,0
37,220,91,0.56,1
55,134,25,0.21,0
46,105,21,0.32,0
34,28,60,0.58,0
59,22,48,0.05,0
32,174,46,0.11,1
41,277,79,0.25,0
58,292,51,0.17,0
34,56,51,0.21,0
58,229,28,0.58,0
32,115,76,0.16,1
38,248,57,0.06,0
28,84,52,0.03,1
31,53,97,0.07,0
